ID,Name,Varieties,Generation,Evolves_from,Has_gender_diff,Is_baby,Is_legendary,Is_mythical
580,ducklett,"[{'is_default': True, 'pokemon': {'name': 'ducklett', 'url': 'https://pokeapi.co/api/v2/pokemon/580/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
581,swanna,"[{'is_default': True, 'pokemon': {'name': 'swanna', 'url': 'https://pokeapi.co/api/v2/pokemon/581/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}","{'name': 'ducklett', 'url': 'https://pokeapi.co/api/v2/pokemon-species/580/'}",False,False,False,False
582,vanillite,"[{'is_default': True, 'pokemon': {'name': 'vanillite', 'url': 'https://pokeapi.co/api/v2/pokemon/582/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
583,vanillish,"[{'is_default': True, 'pokemon': {'name': 'vanillish', 'url': 'https://pokeapi.co/api/v2/pokemon/583/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}","{'name': 'vanillite', 'url': 'https://pokeapi.co/api/v2/pokemon-species/582/'}",False,False,False,False
584,vanilluxe,"[{'is_default': True, 'pokemon': {'name': 'vanilluxe', 'url': 'https://pokeapi.co/api/v2/pokemon/584/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}","{'name': 'vanillish', 'url': 'https://pokeapi.co/api/v2/pokemon-species/583/'}",False,False,False,False
585,deerling,"[{'is_default': True, 'pokemon': {'name': 'deerling', 'url': 'https://pokeapi.co/api/v2/pokemon/585/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
586,sawsbuck,"[{'is_default': True, 'pokemon': {'name': 'sawsbuck', 'url': 'https://pokeapi.co/api/v2/pokemon/586/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}","{'name': 'deerling', 'url': 'https://pokeapi.co/api/v2/pokemon-species/585/'}",False,False,False,False
587,emolga,"[{'is_default': True, 'pokemon': {'name': 'emolga', 'url': 'https://pokeapi.co/api/v2/pokemon/587/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
588,karrablast,"[{'is_default': True, 'pokemon': {'name': 'karrablast', 'url': 'https://pokeapi.co/api/v2/pokemon/588/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
589,escavalier,"[{'is_default': True, 'pokemon': {'name': 'escavalier', 'url': 'https://pokeapi.co/api/v2/pokemon/589/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}","{'name': 'karrablast', 'url': 'https://pokeapi.co/api/v2/pokemon-species/588/'}",False,False,False,False
590,foongus,"[{'is_default': True, 'pokemon': {'name': 'foongus', 'url': 'https://pokeapi.co/api/v2/pokemon/590/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
591,amoonguss,"[{'is_default': True, 'pokemon': {'name': 'amoonguss', 'url': 'https://pokeapi.co/api/v2/pokemon/591/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}","{'name': 'foongus', 'url': 'https://pokeapi.co/api/v2/pokemon-species/590/'}",False,False,False,False
592,frillish,"[{'is_default': True, 'pokemon': {'name': 'frillish', 'url': 'https://pokeapi.co/api/v2/pokemon/592/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,True,False,False,False
593,jellicent,"[{'is_default': True, 'pokemon': {'name': 'jellicent', 'url': 'https://pokeapi.co/api/v2/pokemon/593/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}","{'name': 'frillish', 'url': 'https://pokeapi.co/api/v2/pokemon-species/592/'}",True,False,False,False
594,alomomola,"[{'is_default': True, 'pokemon': {'name': 'alomomola', 'url': 'https://pokeapi.co/api/v2/pokemon/594/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
595,joltik,"[{'is_default': True, 'pokemon': {'name': 'joltik', 'url': 'https://pokeapi.co/api/v2/pokemon/595/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
596,galvantula,"[{'is_default': True, 'pokemon': {'name': 'galvantula', 'url': 'https://pokeapi.co/api/v2/pokemon/596/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}","{'name': 'joltik', 'url': 'https://pokeapi.co/api/v2/pokemon-species/595/'}",False,False,False,False
597,ferroseed,"[{'is_default': True, 'pokemon': {'name': 'ferroseed', 'url': 'https://pokeapi.co/api/v2/pokemon/597/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
598,ferrothorn,"[{'is_default': True, 'pokemon': {'name': 'ferrothorn', 'url': 'https://pokeapi.co/api/v2/pokemon/598/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}","{'name': 'ferroseed', 'url': 'https://pokeapi.co/api/v2/pokemon-species/597/'}",False,False,False,False
599,klink,"[{'is_default': True, 'pokemon': {'name': 'klink', 'url': 'https://pokeapi.co/api/v2/pokemon/599/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
600,klang,"[{'is_default': True, 'pokemon': {'name': 'klang', 'url': 'https://pokeapi.co/api/v2/pokemon/600/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}","{'name': 'klink', 'url': 'https://pokeapi.co/api/v2/pokemon-species/599/'}",False,False,False,False
601,klinklang,"[{'is_default': True, 'pokemon': {'name': 'klinklang', 'url': 'https://pokeapi.co/api/v2/pokemon/601/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}","{'name': 'klang', 'url': 'https://pokeapi.co/api/v2/pokemon-species/600/'}",False,False,False,False
602,tynamo,"[{'is_default': True, 'pokemon': {'name': 'tynamo', 'url': 'https://pokeapi.co/api/v2/pokemon/602/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
603,eelektrik,"[{'is_default': True, 'pokemon': {'name': 'eelektrik', 'url': 'https://pokeapi.co/api/v2/pokemon/603/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}","{'name': 'tynamo', 'url': 'https://pokeapi.co/api/v2/pokemon-species/602/'}",False,False,False,False
604,eelektross,"[{'is_default': True, 'pokemon': {'name': 'eelektross', 'url': 'https://pokeapi.co/api/v2/pokemon/604/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}","{'name': 'eelektrik', 'url': 'https://pokeapi.co/api/v2/pokemon-species/603/'}",False,False,False,False
605,elgyem,"[{'is_default': True, 'pokemon': {'name': 'elgyem', 'url': 'https://pokeapi.co/api/v2/pokemon/605/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
606,beheeyem,"[{'is_default': True, 'pokemon': {'name': 'beheeyem', 'url': 'https://pokeapi.co/api/v2/pokemon/606/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}","{'name': 'elgyem', 'url': 'https://pokeapi.co/api/v2/pokemon-species/605/'}",False,False,False,False
607,litwick,"[{'is_default': True, 'pokemon': {'name': 'litwick', 'url': 'https://pokeapi.co/api/v2/pokemon/607/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
608,lampent,"[{'is_default': True, 'pokemon': {'name': 'lampent', 'url': 'https://pokeapi.co/api/v2/pokemon/608/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}","{'name': 'litwick', 'url': 'https://pokeapi.co/api/v2/pokemon-species/607/'}",False,False,False,False
609,chandelure,"[{'is_default': True, 'pokemon': {'name': 'chandelure', 'url': 'https://pokeapi.co/api/v2/pokemon/609/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}","{'name': 'lampent', 'url': 'https://pokeapi.co/api/v2/pokemon-species/608/'}",False,False,False,False
610,axew,"[{'is_default': True, 'pokemon': {'name': 'axew', 'url': 'https://pokeapi.co/api/v2/pokemon/610/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
611,fraxure,"[{'is_default': True, 'pokemon': {'name': 'fraxure', 'url': 'https://pokeapi.co/api/v2/pokemon/611/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}","{'name': 'axew', 'url': 'https://pokeapi.co/api/v2/pokemon-species/610/'}",False,False,False,False
612,haxorus,"[{'is_default': True, 'pokemon': {'name': 'haxorus', 'url': 'https://pokeapi.co/api/v2/pokemon/612/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}","{'name': 'fraxure', 'url': 'https://pokeapi.co/api/v2/pokemon-species/611/'}",False,False,False,False
613,cubchoo,"[{'is_default': True, 'pokemon': {'name': 'cubchoo', 'url': 'https://pokeapi.co/api/v2/pokemon/613/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
614,beartic,"[{'is_default': True, 'pokemon': {'name': 'beartic', 'url': 'https://pokeapi.co/api/v2/pokemon/614/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}","{'name': 'cubchoo', 'url': 'https://pokeapi.co/api/v2/pokemon-species/613/'}",False,False,False,False
615,cryogonal,"[{'is_default': True, 'pokemon': {'name': 'cryogonal', 'url': 'https://pokeapi.co/api/v2/pokemon/615/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
616,shelmet,"[{'is_default': True, 'pokemon': {'name': 'shelmet', 'url': 'https://pokeapi.co/api/v2/pokemon/616/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
617,accelgor,"[{'is_default': True, 'pokemon': {'name': 'accelgor', 'url': 'https://pokeapi.co/api/v2/pokemon/617/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}","{'name': 'shelmet', 'url': 'https://pokeapi.co/api/v2/pokemon-species/616/'}",False,False,False,False
618,stunfisk,"[{'is_default': True, 'pokemon': {'name': 'stunfisk', 'url': 'https://pokeapi.co/api/v2/pokemon/618/'}}, {'is_default': False, 'pokemon': {'name': 'stunfisk-galar', 'url': 'https://pokeapi.co/api/v2/pokemon/10180/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
619,mienfoo,"[{'is_default': True, 'pokemon': {'name': 'mienfoo', 'url': 'https://pokeapi.co/api/v2/pokemon/619/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
620,mienshao,"[{'is_default': True, 'pokemon': {'name': 'mienshao', 'url': 'https://pokeapi.co/api/v2/pokemon/620/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}","{'name': 'mienfoo', 'url': 'https://pokeapi.co/api/v2/pokemon-species/619/'}",False,False,False,False
621,druddigon,"[{'is_default': True, 'pokemon': {'name': 'druddigon', 'url': 'https://pokeapi.co/api/v2/pokemon/621/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
622,golett,"[{'is_default': True, 'pokemon': {'name': 'golett', 'url': 'https://pokeapi.co/api/v2/pokemon/622/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
623,golurk,"[{'is_default': True, 'pokemon': {'name': 'golurk', 'url': 'https://pokeapi.co/api/v2/pokemon/623/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}","{'name': 'golett', 'url': 'https://pokeapi.co/api/v2/pokemon-species/622/'}",False,False,False,False
624,pawniard,"[{'is_default': True, 'pokemon': {'name': 'pawniard', 'url': 'https://pokeapi.co/api/v2/pokemon/624/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
625,bisharp,"[{'is_default': True, 'pokemon': {'name': 'bisharp', 'url': 'https://pokeapi.co/api/v2/pokemon/625/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}","{'name': 'pawniard', 'url': 'https://pokeapi.co/api/v2/pokemon-species/624/'}",False,False,False,False
626,bouffalant,"[{'is_default': True, 'pokemon': {'name': 'bouffalant', 'url': 'https://pokeapi.co/api/v2/pokemon/626/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
627,rufflet,"[{'is_default': True, 'pokemon': {'name': 'rufflet', 'url': 'https://pokeapi.co/api/v2/pokemon/627/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
628,braviary,"[{'is_default': True, 'pokemon': {'name': 'braviary', 'url': 'https://pokeapi.co/api/v2/pokemon/628/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}","{'name': 'rufflet', 'url': 'https://pokeapi.co/api/v2/pokemon-species/627/'}",False,False,False,False
629,vullaby,"[{'is_default': True, 'pokemon': {'name': 'vullaby', 'url': 'https://pokeapi.co/api/v2/pokemon/629/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
630,mandibuzz,"[{'is_default': True, 'pokemon': {'name': 'mandibuzz', 'url': 'https://pokeapi.co/api/v2/pokemon/630/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}","{'name': 'vullaby', 'url': 'https://pokeapi.co/api/v2/pokemon-species/629/'}",False,False,False,False
631,heatmor,"[{'is_default': True, 'pokemon': {'name': 'heatmor', 'url': 'https://pokeapi.co/api/v2/pokemon/631/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
632,durant,"[{'is_default': True, 'pokemon': {'name': 'durant', 'url': 'https://pokeapi.co/api/v2/pokemon/632/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
633,deino,"[{'is_default': True, 'pokemon': {'name': 'deino', 'url': 'https://pokeapi.co/api/v2/pokemon/633/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
634,zweilous,"[{'is_default': True, 'pokemon': {'name': 'zweilous', 'url': 'https://pokeapi.co/api/v2/pokemon/634/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}","{'name': 'deino', 'url': 'https://pokeapi.co/api/v2/pokemon-species/633/'}",False,False,False,False
635,hydreigon,"[{'is_default': True, 'pokemon': {'name': 'hydreigon', 'url': 'https://pokeapi.co/api/v2/pokemon/635/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}","{'name': 'zweilous', 'url': 'https://pokeapi.co/api/v2/pokemon-species/634/'}",False,False,False,False
636,larvesta,"[{'is_default': True, 'pokemon': {'name': 'larvesta', 'url': 'https://pokeapi.co/api/v2/pokemon/636/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,False
637,volcarona,"[{'is_default': True, 'pokemon': {'name': 'volcarona', 'url': 'https://pokeapi.co/api/v2/pokemon/637/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}","{'name': 'larvesta', 'url': 'https://pokeapi.co/api/v2/pokemon-species/636/'}",False,False,False,False
638,cobalion,"[{'is_default': True, 'pokemon': {'name': 'cobalion', 'url': 'https://pokeapi.co/api/v2/pokemon/638/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,True,False
639,terrakion,"[{'is_default': True, 'pokemon': {'name': 'terrakion', 'url': 'https://pokeapi.co/api/v2/pokemon/639/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,True,False
640,virizion,"[{'is_default': True, 'pokemon': {'name': 'virizion', 'url': 'https://pokeapi.co/api/v2/pokemon/640/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,True,False
641,tornadus,"[{'is_default': True, 'pokemon': {'name': 'tornadus-incarnate', 'url': 'https://pokeapi.co/api/v2/pokemon/641/'}}, {'is_default': False, 'pokemon': {'name': 'tornadus-therian', 'url': 'https://pokeapi.co/api/v2/pokemon/10019/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,True,False
642,thundurus,"[{'is_default': True, 'pokemon': {'name': 'thundurus-incarnate', 'url': 'https://pokeapi.co/api/v2/pokemon/642/'}}, {'is_default': False, 'pokemon': {'name': 'thundurus-therian', 'url': 'https://pokeapi.co/api/v2/pokemon/10020/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,True,False
643,reshiram,"[{'is_default': True, 'pokemon': {'name': 'reshiram', 'url': 'https://pokeapi.co/api/v2/pokemon/643/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,True,False
644,zekrom,"[{'is_default': True, 'pokemon': {'name': 'zekrom', 'url': 'https://pokeapi.co/api/v2/pokemon/644/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,True,False
645,landorus,"[{'is_default': True, 'pokemon': {'name': 'landorus-incarnate', 'url': 'https://pokeapi.co/api/v2/pokemon/645/'}}, {'is_default': False, 'pokemon': {'name': 'landorus-therian', 'url': 'https://pokeapi.co/api/v2/pokemon/10021/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,True,False
646,kyurem,"[{'is_default': True, 'pokemon': {'name': 'kyurem', 'url': 'https://pokeapi.co/api/v2/pokemon/646/'}}, {'is_default': False, 'pokemon': {'name': 'kyurem-black', 'url': 'https://pokeapi.co/api/v2/pokemon/10022/'}}, {'is_default': False, 'pokemon': {'name': 'kyurem-white', 'url': 'https://pokeapi.co/api/v2/pokemon/10023/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,True,False
647,keldeo,"[{'is_default': True, 'pokemon': {'name': 'keldeo-ordinary', 'url': 'https://pokeapi.co/api/v2/pokemon/647/'}}, {'is_default': False, 'pokemon': {'name': 'keldeo-resolute', 'url': 'https://pokeapi.co/api/v2/pokemon/10024/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,True
648,meloetta,"[{'is_default': True, 'pokemon': {'name': 'meloetta-aria', 'url': 'https://pokeapi.co/api/v2/pokemon/648/'}}, {'is_default': False, 'pokemon': {'name': 'meloetta-pirouette', 'url': 'https://pokeapi.co/api/v2/pokemon/10018/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,True
649,genesect,"[{'is_default': True, 'pokemon': {'name': 'genesect', 'url': 'https://pokeapi.co/api/v2/pokemon/649/'}}]","{'name': 'generation-v', 'url': 'https://pokeapi.co/api/v2/generation/5/'}",,False,False,False,True
650,chespin,"[{'is_default': True, 'pokemon': {'name': 'chespin', 'url': 'https://pokeapi.co/api/v2/pokemon/650/'}}]","{'name': 'generation-vi', 'url': 'https://pokeapi.co/api/v2/generation/6/'}",,False,False,False,False
