,Move,Pokemon
42143,Payback,tornadus-therian
42144,Payback,thundurus-therian
42145,Payback,landorus-therian
42146,Payback,kyurem-black
42147,Payback,kyurem-white
42148,Payback,meowstic-female
42149,Payback,gengar-mega
42150,Payback,gyarados-mega
42151,Payback,aerodactyl-mega
42152,Payback,houndoom-mega
42153,Payback,tyranitar-mega
42154,Payback,mawile-mega
42155,Payback,aggron-mega
42156,Payback,banette-mega
42157,Payback,absol-mega
42158,Payback,lucario-mega
42159,Payback,sableye-mega
42160,Payback,sharpedo-mega
42161,Payback,steelix-mega
42162,Payback,glalie-mega
42163,Payback,beedrill-mega
42164,Payback,vulpix-alola
42165,Payback,ninetales-alola
42166,Payback,meowth-alola
42167,Payback,persian-alola
42168,Payback,grimer-alola
42169,Payback,muk-alola
42170,Payback,zygarde-10-power-construct
42171,Payback,zygarde-50-power-construct
42172,Payback,zygarde-complete
42173,Payback,gumshoos-totem
42174,Payback,lycanroc-midnight
42175,Payback,lurantis-totem
42176,Payback,salazzle-totem
42177,Payback,mimikyu-busted
42178,Payback,mimikyu-totem-disguised
42179,Payback,mimikyu-totem-busted
42180,Payback,kommo-o-totem
42181,Payback,togedemaru-totem
42182,Payback,meowth-galar
42183,Payback,weezing-galar
42184,Payback,mr-mime-galar
42185,Payback,zapdos-galar
42186,Payback,moltres-galar
42187,Payback,zigzagoon-galar
42188,Payback,linoone-galar
42189,Payback,darmanitan-galar-standard
42190,Payback,darmanitan-galar-zen
42191,Payback,yamask-galar
42192,Payback,stunfisk-galar
42193,Payback,zygarde-10
42194,Payback,toxtricity-low-key
42195,Payback,morpeko-hangry
42196,Payback,zamazenta-crowned
42197,Payback,eternatus-eternamax
42198,Payback,zarude-dada
42199,Payback,calyrex-ice
42200,Payback,calyrex-shadow
42201,Peck,beedrill
42202,Peck,spearow
42203,Peck,fearow
42204,Peck,nidoran-m
42205,Peck,nidorino
42206,Peck,nidoking
42207,Peck,farfetchd
42208,Peck,doduo
42209,Peck,dodrio
42210,Peck,seel
42211,Peck,goldeen
42212,Peck,seaking
42213,Peck,articuno
42214,Peck,zapdos
42215,Peck,moltres
42216,Peck,hoothoot
42217,Peck,noctowl
42218,Peck,togepi
42219,Peck,natu
42220,Peck,xatu
42221,Peck,murkrow
42222,Peck,piloswine
42223,Peck,skarmory
42224,Peck,torchic
42225,Peck,combusken
42226,Peck,blaziken
42227,Peck,taillow
42228,Peck,swellow
42229,Peck,swablu
42230,Peck,altaria
42231,Peck,piplup
42232,Peck,prinplup
42233,Peck,empoleon
42234,Peck,chatot
42235,Peck,mamoswine
42236,Peck,maractus
42237,Peck,karrablast
42238,Peck,escavalier
42239,Peck,rufflet
42240,Peck,braviary
42241,Peck,fletchling
42242,Peck,fletchinder
42243,Peck,talonflame
42244,Peck,inkay
42245,Peck,malamar
42246,Peck,rowlet
42247,Peck,dartrix
42248,Peck,decidueye
42249,Peck,pikipek
42250,Peck,trumbeak
42251,Peck,toucannon
42252,Peck,oricorio-baile
42253,Peck,mareanie
42254,Peck,toxapex
42255,Peck,poipole
42256,Peck,naganadel
42257,Peck,rookidee
42258,Peck,corvisquire
42259,Peck,corviknight
42260,Peck,cramorant
42261,Peck,arrokuda
42262,Peck,barraskewda
42263,Peck,sirfetchd
42264,Peck,pincurchin
42265,Peck,blaziken-mega
42266,Peck,altaria-mega
42267,Peck,beedrill-mega
42268,Peck,oricorio-pom-pom
42269,Peck,oricorio-pau
42270,Peck,oricorio-sensu
42271,Peck,farfetchd-galar
42272,Peck,zapdos-galar
42273,Peck,cramorant-gulping
42274,Peck,cramorant-gorging
42275,Perish Song,seel
42276,Perish Song,gastly
42277,Perish Song,gengar
42278,Perish Song,cubone
42279,Perish Song,jynx
42280,Perish Song,lapras
42281,Perish Song,igglybuff
42282,Perish Song,marill
42283,Perish Song,politoed
42284,Perish Song,murkrow
42285,Perish Song,misdreavus
42286,Perish Song,smoochum
42287,Perish Song,celebi
42288,Perish Song,azurill
42289,Perish Song,swablu
42290,Perish Song,altaria
42291,Perish Song,chimecho
42292,Perish Song,absol
42293,Perish Song,kricketune
42294,Perish Song,arceus
42295,Perish Song,meloetta-aria
42296,Perish Song,popplio
42297,Perish Song,cursola
42298,Perish Song,meloetta-pirouette
42299,Perish Song,absol-mega
42300,Perish Song,altaria-mega
42301,Petal Blizzard,venusaur
42302,Petal Blizzard,gloom
42303,Petal Blizzard,vileplume
42304,Petal Blizzard,meganium
42305,Petal Blizzard,bellossom
42306,Petal Blizzard,sunflora
42307,Petal Blizzard,roselia
42308,Petal Blizzard,roserade
42309,Petal Blizzard,cherubi
42310,Petal Blizzard,cherrim
42311,Petal Blizzard,lilligant
42312,Petal Blizzard,maractus
42313,Petal Blizzard,flabebe
42314,Petal Blizzard,floette
42315,Petal Blizzard,florges
42316,Petal Blizzard,lurantis
42317,Petal Blizzard,comfey
42318,Petal Blizzard,venusaur-mega
42319,Petal Blizzard,floette-eternal
42320,Petal Blizzard,lurantis-totem
42321,Petal Dance,bulbasaur
42322,Petal Dance,venusaur
42323,Petal Dance,oddish
42324,Petal Dance,gloom
42325,Petal Dance,vileplume
42326,Petal Dance,meganium
42327,Petal Dance,bellossom
42328,Petal Dance,sunflora
42329,Petal Dance,roselia
42330,Petal Dance,roserade
42331,Petal Dance,cherrim
42332,Petal Dance,lilligant
42333,Petal Dance,maractus
42334,Petal Dance,flabebe
42335,Petal Dance,floette
42336,Petal Dance,florges
42337,Petal Dance,comfey
42338,Petal Dance,venusaur-mega
42339,Petal Dance,floette-eternal
42340,Phantom Force,gengar
42341,Phantom Force,mew
42342,Phantom Force,shedinja
42343,Phantom Force,shuppet
42344,Phantom Force,banette
42345,Phantom Force,drifblim
42346,Phantom Force,mismagius
42347,Phantom Force,spiritomb
42348,Phantom Force,giratina-altered
42349,Phantom Force,cofagrigus
42350,Phantom Force,golett
42351,Phantom Force,golurk
42352,Phantom Force,phantump
42353,Phantom Force,trevenant
42354,Phantom Force,gourgeist-average
42355,Phantom Force,yveltal
42356,Phantom Force,hoopa
42357,Phantom Force,decidueye
42358,Phantom Force,mimikyu-disguised
42359,Phantom Force,dhelmise
42360,Phantom Force,lunala
42361,Phantom Force,marshadow
42362,Phantom Force,sinistea
42363,Phantom Force,polteageist
42364,Phantom Force,runerigus
42365,Phantom Force,drakloak
42366,Phantom Force,dragapult
42367,Phantom Force,spectrier
42368,Phantom Force,giratina-origin
42369,Phantom Force,gourgeist-small
42370,Phantom Force,gourgeist-large
42371,Phantom Force,gourgeist-super
42372,Phantom Force,banette-mega
42373,Phantom Force,mimikyu-busted
42374,Phantom Force,calyrex-shadow
42375,Photon Geyser,necrozma
42376,Photon Geyser,necrozma-dusk
42377,Photon Geyser,necrozma-dawn
42378,Photon Geyser,necrozma-ultra
42379,Pika Papow,
42380,Pin Missile,beedrill
42381,Pin Missile,sandslash
42382,Pin Missile,cloyster
42383,Pin Missile,jolteon
42384,Pin Missile,omastar
42385,Pin Missile,mew
42386,Pin Missile,spinarak
42387,Pin Missile,ariados
42388,Pin Missile,pineco
42389,Pin Missile,qwilfish
42390,Pin Missile,heracross
42391,Pin Missile,zigzagoon
42392,Pin Missile,linoone
42393,Pin Missile,roselia
42394,Pin Missile,cacnea
42395,Pin Missile,cacturne
42396,Pin Missile,budew
42397,Pin Missile,roserade
42398,Pin Missile,vespiquen
42399,Pin Missile,skorupi
42400,Pin Missile,drapion
42401,Pin Missile,venipede
42402,Pin Missile,whirlipede
42403,Pin Missile,scolipede
42404,Pin Missile,maractus
42405,Pin Missile,joltik
42406,Pin Missile,galvantula
42407,Pin Missile,ferroseed
42408,Pin Missile,ferrothorn
42409,Pin Missile,chespin
42410,Pin Missile,quilladin
42411,Pin Missile,chesnaught
42412,Pin Missile,mareanie
42413,Pin Missile,toxapex
42414,Pin Missile,golisopod
42415,Pin Missile,togedemaru
42416,Pin Missile,poipole
42417,Pin Missile,naganadel
42418,Pin Missile,obstagoon
42419,Pin Missile,cursola
42420,Pin Missile,pincurchin
42421,Pin Missile,heracross-mega
42422,Pin Missile,beedrill-mega
42423,Pin Missile,sandslash-alola
42424,Pin Missile,togedemaru-totem
42425,Pin Missile,zigzagoon-galar
42426,Pin Missile,linoone-galar
42427,Plasma Fists,zeraora
42428,Play Nice,pikachu
42429,Play Nice,raichu
42430,Play Nice,jigglypuff
42431,Play Nice,pichu
42432,Play Nice,teddiursa
42433,Play Nice,ursaring
42434,Play Nice,plusle
42435,Play Nice,minun
42436,Play Nice,illumise
42437,Play Nice,pansage
42438,Play Nice,pansear
42439,Play Nice,panpour
42440,Play Nice,audino
42441,Play Nice,gothita
42442,Play Nice,gothorita
42443,Play Nice,gothitelle
42444,Play Nice,alomomola
42445,Play Nice,cubchoo
42446,Play Nice,beartic
42447,Play Nice,swirlix
42448,Play Nice,slurpuff
42449,Play Nice,bounsweet
42450,Play Nice,steenee
42451,Play Nice,tsareena
42452,Play Nice,drampa
42453,Play Nice,hatenna
42454,Play Nice,hattrem
42455,Play Nice,hatterene
42456,Play Nice,indeedee-male
42457,Play Nice,audino-mega
42458,Play Nice,pikachu-rock-star
42459,Play Nice,pikachu-belle
42460,Play Nice,pikachu-pop-star
42461,Play Nice,pikachu-phd
42462,Play Nice,pikachu-libre
42463,Play Nice,pikachu-cosplay
42464,Play Nice,pikachu-original-cap
42465,Play Nice,pikachu-hoenn-cap
42466,Play Nice,pikachu-sinnoh-cap
42467,Play Nice,pikachu-unova-cap
42468,Play Nice,pikachu-kalos-cap
42469,Play Nice,pikachu-alola-cap
42470,Play Nice,raichu-alola
42471,Play Nice,pikachu-partner-cap
42472,Play Nice,pikachu-world-cap
42473,Play Nice,indeedee-female
42474,Play Rough,pikachu
42475,Play Rough,raichu
42476,Play Rough,clefairy
42477,Play Rough,clefable
42478,Play Rough,jigglypuff
42479,Play Rough,wigglytuff
42480,Play Rough,meowth
42481,Play Rough,persian
42482,Play Rough,growlithe
42483,Play Rough,arcanine
42484,Play Rough,ponyta
42485,Play Rough,rapidash
42486,Play Rough,mew
42487,Play Rough,pichu
42488,Play Rough,cleffa
42489,Play Rough,igglybuff
42490,Play Rough,togepi
42491,Play Rough,togetic
42492,Play Rough,bellossom
42493,Play Rough,marill
42494,Play Rough,azumarill
42495,Play Rough,snubbull
42496,Play Rough,granbull
42497,Play Rough,teddiursa
42498,Play Rough,phanpy
42499,Play Rough,miltank
42500,Play Rough,poochyena
42501,Play Rough,mightyena
42502,Play Rough,linoone
42503,Play Rough,slakoth
42504,Play Rough,skitty
42505,Play Rough,mawile
42506,Play Rough,volbeat
42507,Play Rough,illumise
42508,Play Rough,swablu
42509,Play Rough,altaria
42510,Play Rough,absol
42511,Play Rough,jirachi
42512,Play Rough,shinx
42513,Play Rough,luxio
42514,Play Rough,luxray
42515,Play Rough,cherrim
42516,Play Rough,buneary
42517,Play Rough,lopunny
42518,Play Rough,glameow
42519,Play Rough,stunky
42520,Play Rough,skuntank
42521,Play Rough,togekiss
42522,Play Rough,uxie
42523,Play Rough,mesprit
42524,Play Rough,azelf
42525,Play Rough,lillipup
42526,Play Rough,herdier
42527,Play Rough,stoutland
42528,Play Rough,purrloin
42529,Play Rough,liepard
42530,Play Rough,whimsicott
42531,Play Rough,minccino
42532,Play Rough,cinccino
42533,Play Rough,cubchoo
42534,Play Rough,beartic
42535,Play Rough,espurr
42536,Play Rough,meowstic-male
42537,Play Rough,swirlix
42538,Play Rough,slurpuff
42539,Play Rough,skrelp
42540,Play Rough,dragalge
42541,Play Rough,tyrunt
42542,Play Rough,tyrantrum
42543,Play Rough,sylveon
42544,Play Rough,dedenne
42545,Play Rough,klefki
42546,Play Rough,xerneas
42547,Play Rough,diancie
42548,Play Rough,popplio
42549,Play Rough,brionne
42550,Play Rough,primarina
42551,Play Rough,cutiefly
42552,Play Rough,ribombee
42553,Play Rough,rockruff
42554,Play Rough,lycanroc-midday
42555,Play Rough,bounsweet
42556,Play Rough,steenee
42557,Play Rough,tsareena
42558,Play Rough,comfey
42559,Play Rough,komala
42560,Play Rough,mimikyu-disguised
42561,Play Rough,drampa
42562,Play Rough,tapu-lele
42563,Play Rough,tapu-fini
42564,Play Rough,zeraora
42565,Play Rough,nickit
42566,Play Rough,thievul
42567,Play Rough,yamper
42568,Play Rough,boltund
42569,Play Rough,hatenna
42570,Play Rough,hattrem
42571,Play Rough,hatterene
42572,Play Rough,impidimp
42573,Play Rough,morgrem
42574,Play Rough,grimmsnarl
42575,Play Rough,perrserker
42576,Play Rough,alcremie
42577,Play Rough,frosmoth
42578,Play Rough,indeedee-male
42579,Play Rough,cufant
42580,Play Rough,copperajah
42581,Play Rough,zacian
42582,Play Rough,zamazenta
42583,Play Rough,meowstic-female
42584,Play Rough,mawile-mega
42585,Play Rough,absol-mega
42586,Play Rough,pikachu-original-cap
42587,Play Rough,pikachu-hoenn-cap
42588,Play Rough,pikachu-sinnoh-cap
42589,Play Rough,pikachu-unova-cap
42590,Play Rough,pikachu-kalos-cap
42591,Play Rough,pikachu-alola-cap
42592,Play Rough,raichu-alola
42593,Play Rough,meowth-alola
42594,Play Rough,persian-alola
42595,Play Rough,lycanroc-midnight
42596,Play Rough,mimikyu-busted
42597,Play Rough,mimikyu-totem-disguised
42598,Play Rough,mimikyu-totem-busted
42599,Play Rough,pikachu-partner-cap
42600,Play Rough,rockruff-own-tempo
42601,Play Rough,lycanroc-dusk
42602,Play Rough,pikachu-world-cap
42603,Play Rough,meowth-galar
42604,Play Rough,ponyta-galar
42605,Play Rough,rapidash-galar
42606,Play Rough,weezing-galar
42607,Play Rough,indeedee-female
42608,Play Rough,zacian-crowned
42609,Play Rough,zamazenta-crowned
42610,Pluck,pidgey
42611,Pluck,pidgeotto
42612,Pluck,pidgeot
42613,Pluck,rattata
42614,Pluck,raticate
42615,Pluck,spearow
42616,Pluck,fearow
42617,Pluck,zubat
42618,Pluck,golbat
42619,Pluck,farfetchd
42620,Pluck,doduo
42621,Pluck,dodrio
42622,Pluck,articuno
42623,Pluck,zapdos
42624,Pluck,moltres
42625,Pluck,mew
42626,Pluck,hoothoot
42627,Pluck,noctowl
42628,Pluck,crobat
42629,Pluck,natu
42630,Pluck,xatu
42631,Pluck,murkrow
42632,Pluck,delibird
42633,Pluck,skarmory
42634,Pluck,ho-oh
42635,Pluck,taillow
42636,Pluck,swellow
42637,Pluck,wingull
42638,Pluck,pelipper
42639,Pluck,swablu
42640,Pluck,altaria
42641,Pluck,piplup
42642,Pluck,prinplup
42643,Pluck,empoleon
42644,Pluck,starly
42645,Pluck,staravia
42646,Pluck,staraptor
42647,Pluck,bidoof
42648,Pluck,bibarel
42649,Pluck,honchkrow
42650,Pluck,chatot
42651,Pluck,togekiss
42652,Pluck,pidove
42653,Pluck,tranquill
42654,Pluck,unfezant
42655,Pluck,woobat
42656,Pluck,swoobat
42657,Pluck,sigilyph
42658,Pluck,archen
42659,Pluck,archeops
42660,Pluck,ducklett
42661,Pluck,swanna
42662,Pluck,rufflet
42663,Pluck,braviary
42664,Pluck,vullaby
42665,Pluck,mandibuzz
42666,Pluck,inkay
42667,Pluck,malamar
42668,Pluck,rowlet
42669,Pluck,dartrix
42670,Pluck,decidueye
42671,Pluck,pikipek
42672,Pluck,trumbeak
42673,Pluck,toucannon
42674,Pluck,oricorio-baile
42675,Pluck,rookidee
42676,Pluck,corvisquire
42677,Pluck,corviknight
42678,Pluck,cramorant
42679,Pluck,dracozolt
42680,Pluck,arctozolt
42681,Pluck,altaria-mega
42682,Pluck,oricorio-pom-pom
42683,Pluck,oricorio-pau
42684,Pluck,oricorio-sensu
42685,Pluck,zapdos-galar
42686,Pluck,cramorant-gulping
42687,Pluck,cramorant-gorging
42688,Poison Fang,ekans
42689,Poison Fang,nidoran-f
42690,Poison Fang,nidorina
42691,Poison Fang,zubat
42692,Poison Fang,golbat
42693,Poison Fang,venonat
42694,Poison Fang,venomoth
42695,Poison Fang,crobat
42696,Poison Fang,poochyena
42697,Poison Fang,mawile
42698,Poison Fang,carvanha
42699,Poison Fang,sharpedo
42700,Poison Fang,seviper
42701,Poison Fang,skorupi
42702,Poison Fang,drapion
42703,Poison Fang,tyrunt
42704,Poison Fang,salandit
42705,Poison Fang,salazzle
42706,Poison Fang,silvally
42707,Poison Fang,bruxish
42708,Poison Fang,mawile-mega
42709,Poison Fang,sharpedo-mega
42710,Poison Fang,grimer-alola
42711,Poison Fang,muk-alola
42712,Poison Gas,grimer
42713,Poison Gas,muk
42714,Poison Gas,gastly
42715,Poison Gas,haunter
42716,Poison Gas,gengar
42717,Poison Gas,drowzee
42718,Poison Gas,hypno
42719,Poison Gas,koffing
42720,Poison Gas,weezing
42721,Poison Gas,gulpin
42722,Poison Gas,swalot
42723,Poison Gas,stunky
42724,Poison Gas,skuntank
42725,Poison Gas,trubbish
42726,Poison Gas,garbodor
42727,Poison Gas,salandit
42728,Poison Gas,salazzle
42729,Poison Gas,gengar-mega
42730,Poison Gas,grimer-alola
42731,Poison Gas,muk-alola
42732,Poison Gas,salazzle-totem
42733,Poison Gas,weezing-galar
42734,Poison Jab,beedrill
42735,Poison Jab,ekans
42736,Poison Jab,arbok
42737,Poison Jab,sandshrew
42738,Poison Jab,sandslash
42739,Poison Jab,nidoran-f
42740,Poison Jab,nidorina
42741,Poison Jab,nidoqueen
42742,Poison Jab,nidoran-m
42743,Poison Jab,nidorino
42744,Poison Jab,nidoking
42745,Poison Jab,mankey
42746,Poison Jab,primeape
42747,Poison Jab,poliwrath
42748,Poison Jab,machop
42749,Poison Jab,machoke
42750,Poison Jab,machamp
42751,Poison Jab,bellsprout
42752,Poison Jab,weepinbell
42753,Poison Jab,victreebel
42754,Poison Jab,tentacool
42755,Poison Jab,tentacruel
42756,Poison Jab,rapidash
42757,Poison Jab,farfetchd
42758,Poison Jab,grimer
42759,Poison Jab,muk
42760,Poison Jab,cloyster
42761,Poison Jab,gastly
42762,Poison Jab,haunter
42763,Poison Jab,gengar
42764,Poison Jab,hitmonlee
42765,Poison Jab,rhyhorn
42766,Poison Jab,rhydon
42767,Poison Jab,goldeen
42768,Poison Jab,seaking
42769,Poison Jab,mewtwo
42770,Poison Jab,mew
42771,Poison Jab,spinarak
42772,Poison Jab,ariados
42773,Poison Jab,dunsparce
42774,Poison Jab,gligar
42775,Poison Jab,qwilfish
42776,Poison Jab,sneasel
42777,Poison Jab,donphan
42778,Poison Jab,combusken
42779,Poison Jab,blaziken
42780,Poison Jab,makuhita
42781,Poison Jab,hariyama
42782,Poison Jab,sableye
42783,Poison Jab,meditite
42784,Poison Jab,medicham
42785,Poison Jab,roselia
42786,Poison Jab,sharpedo
42787,Poison Jab,cacnea
42788,Poison Jab,cacturne
42789,Poison Jab,zangoose
42790,Poison Jab,seviper
42791,Poison Jab,deoxys-normal
42792,Poison Jab,monferno
42793,Poison Jab,infernape
42794,Poison Jab,roserade
42795,Poison Jab,skuntank
42796,Poison Jab,garchomp
42797,Poison Jab,riolu
42798,Poison Jab,lucario
42799,Poison Jab,skorupi
42800,Poison Jab,drapion
42801,Poison Jab,croagunk
42802,Poison Jab,toxicroak
42803,Poison Jab,weavile
42804,Poison Jab,rhyperior
42805,Poison Jab,tangrowth
42806,Poison Jab,gliscor
42807,Poison Jab,gallade
42808,Poison Jab,darkrai
42809,Poison Jab,arceus
42810,Poison Jab,pignite
42811,Poison Jab,emboar
42812,Poison Jab,drilbur
42813,Poison Jab,excadrill
42814,Poison Jab,timburr
42815,Poison Jab,gurdurr
42816,Poison Jab,conkeldurr
42817,Poison Jab,seismitoad
42818,Poison Jab,throh
42819,Poison Jab,sawk
42820,Poison Jab,leavanny
42821,Poison Jab,venipede
42822,Poison Jab,whirlipede
42823,Poison Jab,scolipede
42824,Poison Jab,maractus
42825,Poison Jab,dwebble
42826,Poison Jab,crustle
42827,Poison Jab,scraggy
42828,Poison Jab,scrafty
42829,Poison Jab,karrablast
42830,Poison Jab,escavalier
42831,Poison Jab,joltik
42832,Poison Jab,galvantula
42833,Poison Jab,ferroseed
42834,Poison Jab,ferrothorn
42835,Poison Jab,axew
42836,Poison Jab,fraxure
42837,Poison Jab,haxorus
42838,Poison Jab,cryogonal
42839,Poison Jab,mienfoo
42840,Poison Jab,mienshao
42841,Poison Jab,pawniard
42842,Poison Jab,bisharp
42843,Poison Jab,bouffalant
42844,Poison Jab,volcarona
42845,Poison Jab,cobalion
42846,Poison Jab,terrakion
42847,Poison Jab,keldeo-ordinary
42848,Poison Jab,chespin
42849,Poison Jab,quilladin
42850,Poison Jab,chesnaught
42851,Poison Jab,pangoro
42852,Poison Jab,binacle
42853,Poison Jab,barbaracle
42854,Poison Jab,hawlucha
42855,Poison Jab,phantump
42856,Poison Jab,trevenant
42857,Poison Jab,grubbin
42858,Poison Jab,charjabug
42859,Poison Jab,vikavolt
42860,Poison Jab,mareanie
42861,Poison Jab,toxapex
42862,Poison Jab,dewpider
42863,Poison Jab,araquanid
42864,Poison Jab,fomantis
42865,Poison Jab,lurantis
42866,Poison Jab,salandit
42867,Poison Jab,salazzle
42868,Poison Jab,golisopod
42869,Poison Jab,togedemaru
42870,Poison Jab,kommo-o
42871,Poison Jab,nihilego
42872,Poison Jab,buzzwole
42873,Poison Jab,pheromosa
42874,Poison Jab,guzzlord
42875,Poison Jab,marshadow
42876,Poison Jab,poipole
42877,Poison Jab,naganadel
42878,Poison Jab,drednaw
42879,Poison Jab,arrokuda
42880,Poison Jab,barraskewda
42881,Poison Jab,toxtricity-amped
42882,Poison Jab,sirfetchd
42883,Poison Jab,falinks
42884,Poison Jab,pincurchin
42885,Poison Jab,eternatus
42886,Poison Jab,urshifu-single-strike
42887,Poison Jab,deoxys-attack
42888,Poison Jab,deoxys-defense
42889,Poison Jab,deoxys-speed
42890,Poison Jab,keldeo-resolute
42891,Poison Jab,gengar-mega
42892,Poison Jab,mewtwo-mega-x
42893,Poison Jab,mewtwo-mega-y
42894,Poison Jab,blaziken-mega
42895,Poison Jab,medicham-mega
42896,Poison Jab,garchomp-mega
42897,Poison Jab,lucario-mega
42898,Poison Jab,sableye-mega
42899,Poison Jab,gallade-mega
42900,Poison Jab,sharpedo-mega
42901,Poison Jab,beedrill-mega
42902,Poison Jab,sandshrew-alola
